listing_id,entire_home_or_apt,year-month,season,percentage_of_nights_available
6967714,True,2024-02,Winter-24,1.0
6967714,True,2024-03,Spring-24,1.0
6974214,True,2023-03,Spring-23,0.222
6974214,True,2023-04,Spring-23,0.067
6974214,True,2023-05,Spring-23,0.323
6974214,True,2023-06,Summer-23,0.2
6974214,True,2023-07,Summer-23,0.548
6974214,True,2023-08,Summer-23,1.0
6974214,True,2023-09,Fall-23,0.767
6974214,True,2023-10,Fall-23,1.0
6974214,True,2023-11,Fall-23,0.767
6974214,True,2023-12,Winter-23,0.548
6974214,True,2024-01,Winter-24,0.0
6974214,True,2024-02,Winter-24,0.0
6974214,True,2024-03,Spring-24,0.0
6976600,True,2023-03,Spring-23,0.889
6976600,True,2023-04,Spring-23,0.867
6976600,True,2023-05,Spring-23,0.968
6976600,True,2023-06,Summer-23,1.0
6976600,True,2023-07,Summer-23,1.0
6976600,True,2023-08,Summer-23,1.0
6976600,True,2023-09,Fall-23,1.0
6976600,True,2023-10,Fall-23,1.0
6976600,True,2023-11,Fall-23,1.0
6976600,True,2023-12,Winter-23,1.0
6976600,True,2024-01,Winter-24,1.0
6976600,True,2024-02,Winter-24,1.0
6976600,True,2024-03,Spring-24,1.0
6990644,True,2023-03,Spring-23,0.0
6990644,True,2023-04,Spring-23,0.533
6990644,True,2023-05,Spring-23,0.097
6990644,True,2023-06,Summer-23,0.0
6990644,True,2023-07,Summer-23,0.0
6990644,True,2023-08,Summer-23,0.0
6990644,True,2023-09,Fall-23,1.0
6990644,True,2023-10,Fall-23,1.0
6990644,True,2023-11,Fall-23,1.0
6990644,True,2023-12,Winter-23,1.0
6990644,True,2024-01,Winter-24,1.0
6990644,True,2024-02,Winter-24,1.0
6990644,True,2024-03,Spring-24,1.0
6991450,True,2023-03,Spring-23,0.0
6991450,True,2023-04,Spring-23,0.0
6991450,True,2023-05,Spring-23,0.0
6991450,True,2023-06,Summer-23,0.0
6991450,True,2023-07,Summer-23,0.0
6991450,True,2023-08,Summer-23,0.0
6991450,True,2023-09,Fall-23,0.0
6991450,True,2023-10,Fall-23,0.0
6991450,True,2023-11,Fall-23,0.0
6991450,True,2023-12,Winter-23,0.0
6991450,True,2024-01,Winter-24,0.0
6991450,True,2024-02,Winter-24,0.0
6991450,True,2024-03,Spring-24,0.0
6992895,True,2023-03,Spring-23,0.0
6992895,True,2023-04,Spring-23,0.0
6992895,True,2023-05,Spring-23,0.613
6992895,True,2023-06,Summer-23,1.0
6992895,True,2023-07,Summer-23,1.0
6992895,True,2023-08,Summer-23,1.0
6992895,True,2023-09,Fall-23,0.467
6992895,True,2023-10,Fall-23,0.0
6992895,True,2023-11,Fall-23,0.0
6992895,True,2023-12,Winter-23,0.0
6992895,True,2024-01,Winter-24,0.0
6992895,True,2024-02,Winter-24,0.0
6992895,True,2024-03,Spring-24,0.0
6995090,False,2023-03,Spring-23,0.778
6995090,False,2023-04,Spring-23,0.0
6995090,False,2023-05,Spring-23,0.355
6995090,False,2023-06,Summer-23,0.667
6995090,False,2023-07,Summer-23,0.0
6995090,False,2023-08,Summer-23,0.0
6995090,False,2023-09,Fall-23,0.0
6995090,False,2023-10,Fall-23,0.0
6995090,False,2023-11,Fall-23,0.0
6995090,False,2023-12,Winter-23,0.0
6995090,False,2024-01,Winter-24,0.0
6995090,False,2024-02,Winter-24,0.0
6995090,False,2024-03,Spring-24,0.0
7039107,True,2023-03,Spring-23,0.0
7039107,True,2023-04,Spring-23,0.0
7039107,True,2023-05,Spring-23,0.0
7039107,True,2023-06,Summer-23,0.0
7039107,True,2023-07,Summer-23,0.0
7039107,True,2023-08,Summer-23,0.0
7039107,True,2023-09,Fall-23,0.0
7039107,True,2023-10,Fall-23,0.0
7039107,True,2023-11,Fall-23,0.0
7039107,True,2023-12,Winter-23,0.0
7039107,True,2024-01,Winter-24,0.968
7039107,True,2024-02,Winter-24,1.0
7039107,True,2024-03,Spring-24,1.0
7068422,True,2023-03,Spring-23,1.0
7068422,True,2023-04,Spring-23,1.0
7068422,True,2023-05,Spring-23,0.806
7068422,True,2023-06,Summer-23,1.0
7068422,True,2023-07,Summer-23,1.0
7068422,True,2023-08,Summer-23,1.0
7068422,True,2023-09,Fall-23,1.0
7068422,True,2023-10,Fall-23,1.0
7068422,True,2023-11,Fall-23,1.0
7068422,True,2023-12,Winter-23,1.0
7068422,True,2024-01,Winter-24,1.0
7068422,True,2024-02,Winter-24,1.0
7068422,True,2024-03,Spring-24,1.0
8597145,True,2023-03,Spring-23,0.0
8597145,True,2023-04,Spring-23,0.0
8597145,True,2023-05,Spring-23,0.0
8597145,True,2023-06,Summer-23,0.0
8597145,True,2023-07,Summer-23,0.0
8597145,True,2023-08,Summer-23,0.645
8597145,True,2023-09,Fall-23,1.0
8597145,True,2023-10,Fall-23,1.0
8597145,True,2023-11,Fall-23,1.0
8597145,True,2023-12,Winter-23,0.548
8597145,True,2024-01,Winter-24,0.0
8597145,True,2024-02,Winter-24,0.0
8597145,True,2024-03,Spring-24,0.0
8597807,False,2023-03,Spring-23,1.0
8597807,False,2023-04,Spring-23,1.0
8597807,False,2023-05,Spring-23,1.0
8597807,False,2023-06,Summer-23,0.667
8597807,False,2023-07,Summer-23,0.0
8597807,False,2023-08,Summer-23,0.0
8597807,False,2023-09,Fall-23,0.0
8597807,False,2023-10,Fall-23,0.0
8597807,False,2023-11,Fall-23,0.0
8597807,False,2023-12,Winter-23,0.0
8597807,False,2024-01,Winter-24,0.0
8597807,False,2024-02,Winter-24,0.0
8597807,False,2024-03,Spring-24,0.0
8608806,False,2023-03,Spring-23,0.111
8608806,False,2023-04,Spring-23,0.533
8608806,False,2023-05,Spring-23,0.71
8608806,False,2023-06,Summer-23,0.5
8608806,False,2023-07,Summer-23,0.903
8608806,False,2023-08,Summer-23,0.871
8608806,False,2023-09,Fall-23,1.0
8608806,False,2023-10,Fall-23,1.0
8608806,False,2023-11,Fall-23,1.0
8608806,False,2023-12,Winter-23,1.0
8608806,False,2024-01,Winter-24,1.0
8608806,False,2024-02,Winter-24,1.0
8608806,False,2024-03,Spring-24,1.0
8611065,False,2023-03,Spring-23,0.556
8611065,False,2023-04,Spring-23,0.833
8611065,False,2023-05,Spring-23,1.0
8611065,False,2023-06,Summer-23,0.667
8611065,False,2023-07,Summer-23,0.0
8611065,False,2023-08,Summer-23,0.0
8611065,False,2023-09,Fall-23,0.0
8611065,False,2023-10,Fall-23,0.0
8611065,False,2023-11,Fall-23,0.0
8611065,False,2023-12,Winter-23,0.0
8611065,False,2024-01,Winter-24,0.0
8611065,False,2024-02,Winter-24,0.0
8611065,False,2024-03,Spring-24,0.0
8614707,True,2023-03,Spring-23,0.0
8614707,True,2023-04,Spring-23,0.0
8614707,True,2023-05,Spring-23,0.0
8614707,True,2023-06,Summer-23,0.0
8614707,True,2023-07,Summer-23,0.0
8614707,True,2023-08,Summer-23,1.0
8614707,True,2023-09,Fall-23,0.0
8614707,True,2023-10,Fall-23,0.0
8614707,True,2023-11,Fall-23,0.0
8614707,True,2023-12,Winter-23,0.0
8614707,True,2024-01,Winter-24,0.0
8614707,True,2024-02,Winter-24,0.0
8614707,True,2024-03,Spring-24,0.0
8630512,True,2023-03,Spring-23,0.556
8630512,True,2023-04,Spring-23,1.0
8630512,True,2023-05,Spring-23,1.0
8630512,True,2023-06,Summer-23,1.0
8630512,True,2023-07,Summer-23,1.0
8630512,True,2023-08,Summer-23,1.0
8630512,True,2023-09,Fall-23,1.0
8630512,True,2023-10,Fall-23,1.0
8630512,True,2023-11,Fall-23,1.0
8630512,True,2023-12,Winter-23,1.0
8630512,True,2024-01,Winter-24,1.0
8630512,True,2024-02,Winter-24,1.0
8630512,True,2024-03,Spring-24,1.0
8655422,False,2023-03,Spring-23,0.111
8655422,False,2023-04,Spring-23,0.0
8655422,False,2023-05,Spring-23,0.0
8655422,False,2023-06,Summer-23,0.0
8655422,False,2023-07,Summer-23,0.0
8655422,False,2023-08,Summer-23,0.0
8655422,False,2023-09,Fall-23,0.0
8655422,False,2023-10,Fall-23,0.0
8655422,False,2023-11,Fall-23,0.0
8655422,False,2023-12,Winter-23,1.0
8655422,False,2024-01,Winter-24,1.0
8655422,False,2024-02,Winter-24,1.0
8655422,False,2024-03,Spring-24,1.0
8686593,False,2023-03,Spring-23,0.0
8686593,False,2023-04,Spring-23,0.0
8686593,False,2023-05,Spring-23,0.0
8686593,False,2023-06,Summer-23,0.967
8686593,False,2023-07,Summer-23,1.0
8686593,False,2023-08,Summer-23,1.0
8686593,False,2023-09,Fall-23,1.0
8686593,False,2023-10,Fall-23,1.0
8686593,False,2023-11,Fall-23,1.0
8686593,False,2023-12,Winter-23,0.548
8686593,False,2024-01,Winter-24,0.0
8686593,False,2024-02,Winter-24,0.0
8686593,False,2024-03,Spring-24,0.0
8687026,True,2023-03,Spring-23,0.0
8687026,True,2023-04,Spring-23,0.033
8687026,True,2023-05,Spring-23,0.387
8687026,True,2023-06,Summer-23,0.0
8687026,True,2023-07,Summer-23,0.194
8687026,True,2023-08,Summer-23,0.774
8687026,True,2023-09,Fall-23,1.0
8687026,True,2023-10,Fall-23,1.0
8687026,True,2023-11,Fall-23,1.0
8687026,True,2023-12,Winter-23,1.0
8687026,True,2024-01,Winter-24,1.0
8687026,True,2024-02,Winter-24,1.0
8687026,True,2024-03,Spring-24,1.0
8700497,True,2023-03,Spring-23,0.0
8700497,True,2023-04,Spring-23,0.0
8700497,True,2023-05,Spring-23,0.0
8700497,True,2023-06,Summer-23,0.0
8700497,True,2023-07,Summer-23,0.0
8700497,True,2023-08,Summer-23,0.161
8700497,True,2023-09,Fall-23,1.0
8700497,True,2023-10,Fall-23,1.0
8700497,True,2023-11,Fall-23,1.0
8700497,True,2023-12,Winter-23,1.0
8700497,True,2024-01,Winter-24,1.0
8700497,True,2024-02,Winter-24,1.0
8700497,True,2024-03,Spring-24,1.0
8740782,True,2023-03,Spring-23,0.111
8740782,True,2023-04,Spring-23,0.833
8740782,True,2023-05,Spring-23,1.0
8740782,True,2023-06,Summer-23,0.633
8740782,True,2023-07,Summer-23,0.0
8740782,True,2023-08,Summer-23,0.0
8740782,True,2023-09,Fall-23,0.0
8740782,True,2023-10,Fall-23,0.0
8740782,True,2023-11,Fall-23,0.0
8740782,True,2023-12,Winter-23,0.0
8740782,True,2024-01,Winter-24,0.0
8740782,True,2024-02,Winter-24,0.0
8740782,True,2024-03,Spring-24,0.0
8742729,True,2023-03,Spring-23,0.333
8742729,True,2023-04,Spring-23,0.733
8742729,True,2023-05,Spring-23,0.935
8742729,True,2023-06,Summer-23,0.567
8742729,True,2023-07,Summer-23,0.0
8742729,True,2023-08,Summer-23,0.0
8742729,True,2023-09,Fall-23,0.0
8742729,True,2023-10,Fall-23,0.0
8742729,True,2023-11,Fall-23,0.0
8742729,True,2023-12,Winter-23,0.0
8742729,True,2024-01,Winter-24,0.0
8742729,True,2024-02,Winter-24,0.0
8742729,True,2024-03,Spring-24,0.0
8758093,True,2023-03,Spring-23,0.0
8758093,True,2023-04,Spring-23,0.0
8758093,True,2023-05,Spring-23,0.0
8758093,True,2023-06,Summer-23,0.0
8758093,True,2023-07,Summer-23,0.0
8758093,True,2023-08,Summer-23,0.452
8758093,True,2023-09,Fall-23,1.0
8758093,True,2023-10,Fall-23,1.0
8758093,True,2023-11,Fall-23,1.0
8758093,True,2023-12,Winter-23,1.0
8758093,True,2024-01,Winter-24,1.0
8758093,True,2024-02,Winter-24,1.0
8758093,True,2024-03,Spring-24,1.0
8782831,False,2023-03,Spring-23,0.0
8782831,False,2023-04,Spring-23,0.767
8782831,False,2023-05,Spring-23,1.0
8782831,False,2023-06,Summer-23,1.0
8782831,False,2023-07,Summer-23,1.0
8782831,False,2023-08,Summer-23,0.645
8782831,False,2023-09,Fall-23,0.0
8782831,False,2023-10,Fall-23,0.0
8782831,False,2023-11,Fall-23,0.533
8782831,False,2023-12,Winter-23,0.516
8782831,False,2024-01,Winter-24,0.0
8782831,False,2024-02,Winter-24,0.0
8782831,False,2024-03,Spring-24,0.0
8813922,True,2023-03,Spring-23,0.0
8813922,True,2023-04,Spring-23,0.0
8813922,True,2023-05,Spring-23,0.0
8813922,True,2023-06,Summer-23,0.0
8813922,True,2023-07,Summer-23,0.0
8813922,True,2023-08,Summer-23,0.0
8813922,True,2023-09,Fall-23,0.0
8813922,True,2023-10,Fall-23,1.0
8813922,True,2023-11,Fall-23,1.0
8813922,True,2023-12,Winter-23,1.0
8813922,True,2024-01,Winter-24,1.0
8813922,True,2024-02,Winter-24,1.0
8813922,True,2024-03,Spring-24,1.0
8849753,True,2023-03,Spring-23,0.0
8849753,True,2023-04,Spring-23,0.0
8849753,True,2023-05,Spring-23,0.0
8849753,True,2023-06,Summer-23,0.0
8849753,True,2023-07,Summer-23,0.0
8849753,True,2023-08,Summer-23,0.0
8849753,True,2023-09,Fall-23,0.367
8849753,True,2023-10,Fall-23,0.968
8849753,True,2023-11,Fall-23,1.0
8849753,True,2023-12,Winter-23,1.0
8849753,True,2024-01,Winter-24,1.0
8849753,True,2024-02,Winter-24,1.0
8849753,True,2024-03,Spring-24,1.0
8863377,True,2023-03,Spring-23,0.889
8863377,True,2023-04,Spring-23,0.833
8863377,True,2023-05,Spring-23,1.0
8863377,True,2023-06,Summer-23,0.467
8863377,True,2023-07,Summer-23,0.0
8863377,True,2023-08,Summer-23,0.516
8863377,True,2023-09,Fall-23,1.0
8863377,True,2023-10,Fall-23,1.0
8863377,True,2023-11,Fall-23,1.0
8863377,True,2023-12,Winter-23,1.0
8863377,True,2024-01,Winter-24,1.0
8863377,True,2024-02,Winter-24,1.0
8863377,True,2024-03,Spring-24,1.0
8956997,True,2023-03,Spring-23,0.556
8956997,True,2023-04,Spring-23,1.0
8956997,True,2023-05,Spring-23,1.0
8956997,True,2023-06,Summer-23,0.9
8956997,True,2023-07,Summer-23,1.0
8956997,True,2023-08,Summer-23,1.0
8956997,True,2023-09,Fall-23,0.6
8956997,True,2023-10,Fall-23,0.0
8956997,True,2023-11,Fall-23,0.0
8956997,True,2023-12,Winter-23,0.0
8956997,True,2024-01,Winter-24,0.0
8956997,True,2024-02,Winter-24,0.0
8956997,True,2024-03,Spring-24,0.0
8974083,True,2023-03,Spring-23,0.0
8974083,True,2023-04,Spring-23,0.0
8974083,True,2023-05,Spring-23,0.258
8974083,True,2023-06,Summer-23,1.0
8974083,True,2023-07,Summer-23,1.0
8974083,True,2023-08,Summer-23,1.0
8974083,True,2023-09,Fall-23,0.6
8974083,True,2023-10,Fall-23,0.0
8974083,True,2023-11,Fall-23,0.0
8974083,True,2023-12,Winter-23,0.0
8974083,True,2024-01,Winter-24,0.0
8974083,True,2024-02,Winter-24,0.0
8974083,True,2024-03,Spring-24,0.0
8981600,True,2023-03,Spring-23,0.222
8981600,True,2023-04,Spring-23,0.767
8981600,True,2023-05,Spring-23,1.0
8981600,True,2023-06,Summer-23,1.0
8981600,True,2023-07,Summer-23,1.0
8981600,True,2023-08,Summer-23,1.0
8981600,True,2023-09,Fall-23,1.0
8981600,True,2023-10,Fall-23,1.0
8981600,True,2023-11,Fall-23,1.0
8981600,True,2023-12,Winter-23,1.0
8981600,True,2024-01,Winter-24,1.0
8981600,True,2024-02,Winter-24,1.0
8981600,True,2024-03,Spring-24,1.0
8982859,True,2023-03,Spring-23,0.111
8982859,True,2023-04,Spring-23,0.3
8982859,True,2023-05,Spring-23,0.581
8982859,True,2023-06,Summer-23,0.433
8982859,True,2023-07,Summer-23,0.0
8982859,True,2023-08,Summer-23,0.0
8982859,True,2023-09,Fall-23,0.0
8982859,True,2023-10,Fall-23,0.0
8982859,True,2023-11,Fall-23,0.0
8982859,True,2023-12,Winter-23,0.0
8982859,True,2024-01,Winter-24,0.0
8982859,True,2024-02,Winter-24,0.0
8982859,True,2024-03,Spring-24,0.0
8989294,True,2023-03,Spring-23,0.0
8989294,True,2023-04,Spring-23,0.0
8989294,True,2023-05,Spring-23,0.0
8989294,True,2023-06,Summer-23,0.0
8989294,True,2023-07,Summer-23,0.0
8989294,True,2023-08,Summer-23,0.0
8989294,True,2023-09,Fall-23,0.0
8989294,True,2023-10,Fall-23,0.0
8989294,True,2023-11,Fall-23,0.0
8989294,True,2023-12,Winter-23,0.0
8989294,True,2024-01,Winter-24,0.0
8989294,True,2024-02,Winter-24,0.0
8989294,True,2024-03,Spring-24,0.0
9059118,True,2023-03,Spring-23,1.0
9059118,True,2023-04,Spring-23,0.8
9059118,True,2023-05,Spring-23,0.645
9059118,True,2023-06,Summer-23,0.767
9059118,True,2023-07,Summer-23,1.0
9059118,True,2023-08,Summer-23,0.903
9059118,True,2023-09,Fall-23,1.0
9059118,True,2023-10,Fall-23,0.839
9059118,True,2023-11,Fall-23,1.0
9059118,True,2023-12,Winter-23,0.548
9059118,True,2024-01,Winter-24,0.0
9059118,True,2024-02,Winter-24,0.0
9059118,True,2024-03,Spring-24,0.0
9062987,True,2023-03,Spring-23,0.667
9062987,True,2023-04,Spring-23,1.0
9062987,True,2023-05,Spring-23,1.0
9062987,True,2023-06,Summer-23,1.0
9062987,True,2023-07,Summer-23,1.0
9062987,True,2023-08,Summer-23,1.0
9062987,True,2023-09,Fall-23,0.6
9062987,True,2023-10,Fall-23,0.0
9062987,True,2023-11,Fall-23,0.0
9062987,True,2023-12,Winter-23,0.0
9062987,True,2024-01,Winter-24,0.0
9062987,True,2024-02,Winter-24,0.0
9062987,True,2024-03,Spring-24,0.0
9076254,True,2023-03,Spring-23,0.333
9076254,True,2023-04,Spring-23,0.8
9076254,True,2023-05,Spring-23,0.935
9076254,True,2023-06,Summer-23,0.833
9076254,True,2023-07,Summer-23,1.0
9076254,True,2023-08,Summer-23,1.0
9076254,True,2023-09,Fall-23,0.6
9076254,True,2023-10,Fall-23,0.0
9076254,True,2023-11,Fall-23,0.0
9076254,True,2023-12,Winter-23,0.0
9076254,True,2024-01,Winter-24,0.0
9076254,True,2024-02,Winter-24,0.0
9076254,True,2024-03,Spring-24,0.0
9115424,False,2023-03,Spring-23,1.0
9115424,False,2023-04,Spring-23,1.0
9115424,False,2023-05,Spring-23,1.0
9115424,False,2023-06,Summer-23,1.0
9115424,False,2023-07,Summer-23,1.0
9115424,False,2023-08,Summer-23,1.0
9115424,False,2023-09,Fall-23,1.0
9115424,False,2023-10,Fall-23,1.0
9115424,False,2023-11,Fall-23,1.0
9115424,False,2023-12,Winter-23,1.0
9115424,False,2024-01,Winter-24,1.0
9115424,False,2024-02,Winter-24,1.0
9115424,False,2024-03,Spring-24,1.0
9118702,True,2023-03,Spring-23,0.889
9118702,True,2023-04,Spring-23,0.033
9118702,True,2023-05,Spring-23,0.0
9118702,True,2023-06,Summer-23,0.167
9118702,True,2023-07,Summer-23,1.0
9118702,True,2023-08,Summer-23,1.0
9118702,True,2023-09,Fall-23,0.1
9118702,True,2023-10,Fall-23,0.0
9118702,True,2023-11,Fall-23,0.133
9118702,True,2023-12,Winter-23,0.516
9118702,True,2024-01,Winter-24,1.0
9118702,True,2024-02,Winter-24,1.0
9118702,True,2024-03,Spring-24,1.0
9119299,True,2023-03,Spring-23,0.222
9119299,True,2023-04,Spring-23,0.567
9119299,True,2023-05,Spring-23,1.0
9119299,True,2023-06,Summer-23,1.0
9119299,True,2023-07,Summer-23,1.0
9119299,True,2023-08,Summer-23,1.0
9119299,True,2023-09,Fall-23,1.0
9119299,True,2023-10,Fall-23,0.903
9119299,True,2023-11,Fall-23,1.0
9119299,True,2023-12,Winter-23,1.0
9119299,True,2024-01,Winter-24,1.0
9119299,True,2024-02,Winter-24,1.0
9119299,True,2024-03,Spring-24,1.0
9119792,True,2023-03,Spring-23,0.0
9119792,True,2023-04,Spring-23,0.267
9119792,True,2023-05,Spring-23,0.677
9119792,True,2023-06,Summer-23,0.8
9119792,True,2023-07,Summer-23,0.871
9119792,True,2023-08,Summer-23,0.839
9119792,True,2023-09,Fall-23,0.867
9119792,True,2023-10,Fall-23,0.935
9119792,True,2023-11,Fall-23,0.933
9119792,True,2023-12,Winter-23,1.0
9119792,True,2024-01,Winter-24,1.0
9119792,True,2024-02,Winter-24,1.0
9119792,True,2024-03,Spring-24,1.0
9131283,True,2023-03,Spring-23,0.222
9131283,True,2023-04,Spring-23,0.533
9131283,True,2023-05,Spring-23,1.0
9131283,True,2023-06,Summer-23,0.967
9131283,True,2023-07,Summer-23,0.968
9131283,True,2023-08,Summer-23,1.0
9131283,True,2023-09,Fall-23,0.967
9131283,True,2023-10,Fall-23,1.0
9131283,True,2023-11,Fall-23,1.0
9131283,True,2023-12,Winter-23,0.548
9131283,True,2024-01,Winter-24,0.0
9131283,True,2024-02,Winter-24,0.0
9131283,True,2024-03,Spring-24,0.0
9153419,True,2023-03,Spring-23,0.333
9153419,True,2023-04,Spring-23,0.533
9153419,True,2023-05,Spring-23,0.419
9153419,True,2023-06,Summer-23,0.933
9153419,True,2023-07,Summer-23,0.355
9153419,True,2023-08,Summer-23,1.0
9153419,True,2023-09,Fall-23,1.0
9153419,True,2023-10,Fall-23,1.0
9153419,True,2023-11,Fall-23,1.0
9153419,True,2023-12,Winter-23,1.0
9153419,True,2024-01,Winter-24,1.0
9153419,True,2024-02,Winter-24,1.0
9153419,True,2024-03,Spring-24,1.0
9154349,True,2023-03,Spring-23,0.0
9154349,True,2023-04,Spring-23,0.0
9154349,True,2023-05,Spring-23,0.0
9154349,True,2023-06,Summer-23,0.0
9154349,True,2023-07,Summer-23,0.0
9154349,True,2023-08,Summer-23,0.0
9154349,True,2023-09,Fall-23,0.0
9154349,True,2023-10,Fall-23,0.0
9154349,True,2023-11,Fall-23,0.0
9154349,True,2023-12,Winter-23,0.0
9154349,True,2024-01,Winter-24,0.0
9154349,True,2024-02,Winter-24,0.0
9154349,True,2024-03,Spring-24,0.0
9171996,True,2023-03,Spring-23,0.556
9171996,True,2023-04,Spring-23,0.733
9171996,True,2023-05,Spring-23,1.0
9171996,True,2023-06,Summer-23,1.0
9171996,True,2023-07,Summer-23,1.0
9171996,True,2023-08,Summer-23,1.0
9171996,True,2023-09,Fall-23,0.6
9171996,True,2023-10,Fall-23,0.0
9171996,True,2023-11,Fall-23,0.0
9171996,True,2023-12,Winter-23,0.0
9171996,True,2024-01,Winter-24,0.0
9171996,True,2024-02,Winter-24,0.0
9171996,True,2024-03,Spring-24,0.0
9198983,True,2023-03,Spring-23,0.0
9198983,True,2023-04,Spring-23,0.0
9198983,True,2023-05,Spring-23,0.0
9198983,True,2023-06,Summer-23,0.0
9198983,True,2023-07,Summer-23,0.0
9198983,True,2023-08,Summer-23,0.0
9198983,True,2023-09,Fall-23,0.0
9198983,True,2023-10,Fall-23,0.0
9198983,True,2023-11,Fall-23,0.0
9198983,True,2023-12,Winter-23,0.0
9198983,True,2024-01,Winter-24,0.0
9198983,True,2024-02,Winter-24,0.0
9198983,True,2024-03,Spring-24,0.0
9200540,True,2023-03,Spring-23,0.0
9200540,True,2023-04,Spring-23,0.0
9200540,True,2023-05,Spring-23,0.0
9200540,True,2023-06,Summer-23,0.0
9200540,True,2023-07,Summer-23,0.0
9200540,True,2023-08,Summer-23,0.613
9200540,True,2023-09,Fall-23,1.0
9200540,True,2023-10,Fall-23,1.0
9200540,True,2023-11,Fall-23,1.0
9200540,True,2023-12,Winter-23,1.0
9200540,True,2024-01,Winter-24,1.0
9200540,True,2024-02,Winter-24,1.0
9200540,True,2024-03,Spring-24,1.0
9216829,True,2023-03,Spring-23,0.0
9216829,True,2023-04,Spring-23,0.0
9216829,True,2023-05,Spring-23,0.0
9216829,True,2023-06,Summer-23,0.4
9216829,True,2023-07,Summer-23,1.0
9216829,True,2023-08,Summer-23,1.0
9216829,True,2023-09,Fall-23,1.0
9216829,True,2023-10,Fall-23,1.0
9216829,True,2023-11,Fall-23,1.0
9216829,True,2023-12,Winter-23,0.548
9216829,True,2024-01,Winter-24,0.0
9216829,True,2024-02,Winter-24,0.0
9216829,True,2024-03,Spring-24,0.0
9232172,False,2023-03,Spring-23,0.333
9232172,False,2023-04,Spring-23,0.8
9232172,False,2023-05,Spring-23,0.774
9232172,False,2023-06,Summer-23,0.867
9232172,False,2023-07,Summer-23,1.0
9232172,False,2023-08,Summer-23,1.0
9232172,False,2023-09,Fall-23,0.6
9232172,False,2023-10,Fall-23,0.0
9232172,False,2023-11,Fall-23,0.0
9232172,False,2023-12,Winter-23,0.0
9232172,False,2024-01,Winter-24,0.0
9232172,False,2024-02,Winter-24,0.0
9232172,False,2024-03,Spring-24,0.0
9232236,False,2023-03,Spring-23,0.333
9232236,False,2023-04,Spring-23,0.767
9232236,False,2023-05,Spring-23,0.742
9232236,False,2023-06,Summer-23,0.867
9232236,False,2023-07,Summer-23,1.0
9232236,False,2023-08,Summer-23,1.0
9232236,False,2023-09,Fall-23,0.6
9232236,False,2023-10,Fall-23,0.0
9232236,False,2023-11,Fall-23,0.0
9232236,False,2023-12,Winter-23,0.0
9232236,False,2024-01,Winter-24,0.0
9232236,False,2024-02,Winter-24,0.0
9232236,False,2024-03,Spring-24,0.0
9236071,True,2023-03,Spring-23,0.0
9236071,True,2023-04,Spring-23,0.833
9236071,True,2023-05,Spring-23,0.355
9236071,True,2023-06,Summer-23,0.633
9236071,True,2023-07,Summer-23,1.0
9236071,True,2023-08,Summer-23,1.0
9236071,True,2023-09,Fall-23,1.0
9236071,True,2023-10,Fall-23,1.0
9236071,True,2023-11,Fall-23,1.0
9236071,True,2023-12,Winter-23,1.0
9236071,True,2024-01,Winter-24,1.0
9236071,True,2024-02,Winter-24,1.0
9236071,True,2024-03,Spring-24,1.0
9242234,False,2023-03,Spring-23,0.889
9242234,False,2023-04,Spring-23,1.0
9242234,False,2023-05,Spring-23,1.0
9242234,False,2023-06,Summer-23,1.0
9242234,False,2023-07,Summer-23,1.0
9242234,False,2023-08,Summer-23,1.0
9242234,False,2023-09,Fall-23,1.0
9242234,False,2023-10,Fall-23,1.0
9242234,False,2023-11,Fall-23,1.0
9242234,False,2023-12,Winter-23,1.0
9242234,False,2024-01,Winter-24,1.0
9242234,False,2024-02,Winter-24,1.0
9242234,False,2024-03,Spring-24,1.0
9254568,True,2023-03,Spring-23,0.0
9254568,True,2023-04,Spring-23,0.4
9254568,True,2023-05,Spring-23,0.355
9254568,True,2023-06,Summer-23,0.667
9254568,True,2023-07,Summer-23,0.0
9254568,True,2023-08,Summer-23,0.0
9254568,True,2023-09,Fall-23,0.0
9254568,True,2023-10,Fall-23,0.0
9254568,True,2023-11,Fall-23,0.0
9254568,True,2023-12,Winter-23,0.0
9254568,True,2024-01,Winter-24,0.0
9254568,True,2024-02,Winter-24,0.0
9254568,True,2024-03,Spring-24,0.0
9272043,True,2023-03,Spring-23,1.0
9272043,True,2023-04,Spring-23,0.467
9272043,True,2023-05,Spring-23,0.871
9272043,True,2023-06,Summer-23,1.0
9272043,True,2023-07,Summer-23,1.0
9272043,True,2023-08,Summer-23,1.0
9272043,True,2023-09,Fall-23,1.0
9272043,True,2023-10,Fall-23,1.0
9272043,True,2023-11,Fall-23,1.0
9272043,True,2023-12,Winter-23,1.0
9272043,True,2024-01,Winter-24,1.0
9272043,True,2024-02,Winter-24,1.0
9272043,True,2024-03,Spring-24,1.0
9276925,True,2023-03,Spring-23,0.778
9276925,True,2023-04,Spring-23,1.0
9276925,True,2023-05,Spring-23,1.0
9276925,True,2023-06,Summer-23,1.0
9276925,True,2023-07,Summer-23,1.0
9276925,True,2023-08,Summer-23,1.0
9276925,True,2023-09,Fall-23,1.0
9276925,True,2023-10,Fall-23,1.0
9276925,True,2023-11,Fall-23,1.0
9276925,True,2023-12,Winter-23,1.0
9276925,True,2024-01,Winter-24,1.0
9276925,True,2024-02,Winter-24,1.0
9276925,True,2024-03,Spring-24,1.0
